,Unnamed: 0,season,opening_date,name,theatre,type,all_nominations,all_Wins,tony_best_musical_nom,tony_best_musical_winner,tony_best_revival_musical_nom,tony_best_revival_musical_winner,tony_best_play_nom,tony_best_play_winner,tony_best_revival_play_nom,tony_best_revival_play_winner,performances,previews,play,musical,revival,year
192,192,1989,1989-12-12,"Peter, Paul & Mary ""A Holiday Celebration""",Brooks Atkinson Theatre,Concert Special Original,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,1989
193,193,1989,1989-12-14,Tru,Booth Theatre,Original,4,4,0,0,0,0,0,0,0,0,297,11,1,0,0,1989
194,194,1989,1989-12-19,The Merchant of Venice,46th Street Theatre,Revival,7,1,0,0,0,0,0,0,0,0,84,19,1,0,1,1989
195,195,1989,1989-12-26,"Stephanie Mills Comes ""Home"" to Broadway",Brooks Atkinson Theatre,Special Original,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,1989
196,196,1989,1990-01-23,Don Cossacks,Neil Simon Theatre,Original,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,1990
197,197,1989,1990-02-15,Miss Margarida's Way,Helen Hayes Theatre,Revival,0,0,0,0,0,0,0,0,0,0,11,8,1,0,1,1990
198,198,1989,1990-03-15,Oba Oba '90,Marquis Theatre,Original,0,0,0,0,0,0,0,0,0,0,45,10,1,0,0,1990
199,199,1989,1990-03-21,Cat on a Hot Tin Roof,Eugene O'Neill Theatre,Play Drama Revival,8,3,0,0,0,0,0,0,0,0,149,9,1,0,1,1990
200,200,1989,1990-03-22,The Grapes of Wrath,Cort Theatre,Drama Original,18,4,0,0,0,0,1,1,0,0,188,11,1,0,0,1990
201,201,1989,1990-03-25,Lettice and Lovage,Ethel Barrymore Theatre,Original,8,4,0,0,0,0,1,0,0,0,286,15,1,0,0,1990
202,202,1989,1990-04-08,Aspects of Love,Broadhurst Theatre,Musical Original,13,1,1,0,0,0,0,0,0,0,377,22,0,1,0,1990
203,203,1989,1990-04-16,The Piano Lesson,Walter Kerr Theatre,Original,17,6,0,0,0,0,1,0,0,0,328,8,1,0,0,1990
204,204,1989,1990-04-22,Truly Blessed,Longacre Theatre,Original,0,0,0,0,0,0,0,0,0,0,33,12,1,0,0,1990
205,205,1989,1990-04-26,Accomplice,Richard Rodgers Theatre,Original,1,1,0,0,0,0,0,0,0,0,52,23,1,0,0,1990
206,206,1989,1990-04-29,A Change in the Heir,Edison Theatre,Original,0,0,0,0,0,0,0,0,0,0,23,16,1,0,0,1990
207,207,1989,1990-05-01,Prelude to a Kiss,Helen Hayes Theatre,Original,7,1,0,0,0,0,1,0,0,0,440,8,1,0,0,1990
208,208,1989,1990-05-02,Some Americans Abroad,Vivian Beaumont Theater,Original,5,0,0,0,0,0,0,0,0,0,55,6,1,0,0,1990
209,209,1990,1990-05-10,Zoya's Apartment,Circle in the Square Theatre,Original,0,0,0,0,0,0,0,0,0,0,45,13,1,0,0,1990
210,210,1990,1990-05-15,The Cemetery Club,Brooks Atkinson Theatre,Original,0,0,0,0,0,0,0,0,0,0,56,10,1,0,0,1990
211,211,1990,1990-06-03,The 44th Annual Tony Awards - 1990,Lunt-Fontanne Theatre,Original,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1990
212,212,1990,1990-10-02,Michael Feinstein in Concert: Piano and Voice,Lyceum Theatre,Original,0,0,0,0,0,0,0,0,0,0,30,0,1,0,0,1990
213,213,1990,1990-10-04,Bugs Bunny on Broadway,Gershwin Theatre,Original,0,0,0,0,0,0,0,0,0,0,23,0,1,0,0,1990
214,214,1990,1990-10-04,Stand-Up Tragedy,Criterion Center Stage Right,Original,2,1,0,0,0,0,0,0,0,0,13,12,1,0,0,1990
215,215,1990,1990-10-11,The Miser,Circle in the Square Theatre,Play Revival,1,0,0,0,0,0,0,0,0,0,93,0,1,0,1,1990
216,216,1990,1990-10-17,Jackie Mason: Brand New,Neil Simon Theatre,Original,0,0,0,0,0,0,0,0,0,0,216,6,1,0,0,1990
217,217,1990,1990-10-18,Once On This Island,Booth Theatre,Musical Original,12,1,1,0,0,0,0,0,0,0,469,19,0,1,0,1990
218,218,1990,1990-11-01,"Oh, Kay!",Richard Rodgers Theatre,Revival,4,1,0,0,0,0,0,0,0,0,77,35,1,0,1,1990
219,219,1990,1990-11-04,Buddy,Sam S. Shubert Theatre,Original,5,1,0,0,0,0,0,0,0,0,225,15,1,0,0,1990
220,220,1990,1990-11-05,Bobby McFerrin's Voicestra on Broadway,Lunt-Fontanne Theatre,Original,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,1990
221,221,1990,1990-11-07,Those Were the Days,Edison Theatre,Original,4,1,0,0,0,0,0,0,0,0,126,18,1,0,0,1990
222,222,1990,1990-11-08,Six Degrees of Separation,Vivian Beaumont Theater,Original,11,3,0,0,0,0,1,0,0,0,485,11,1,0,0,1990
223,223,1990,1990-11-11,Shadowlands,Brooks Atkinson Theatre,Play Original,4,2,0,0,0,0,1,0,0,0,169,11,1,0,0,1990
224,224,1990,1990-11-18,Fiddler on the Roof,Gershwin Theatre,Musical Revival,3,2,0,0,0,0,0,0,0,0,241,18,0,1,1,1990
225,225,1990,1990-11-20,"Shogun, the Musical",Marquis Theatre,Original,5,2,0,0,0,0,0,0,0,0,72,18,1,0,0,1990
226,226,1990,1990-11-23,An Evening with Harry Connick Jr. and His Orchestra,Lunt-Fontanne Theatre,Original,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0,1990
227,227,1990,1990-12-13,Peter Pan,Lunt-Fontanne Theatre,Revival,2,0,0,0,0,0,0,0,0,0,45,3,1,0,1,1990
228,228,1990,1991-01-21,Monster in a Box,Vivian Beaumont Theater,Original,1,0,0,0,0,0,0,0,0,0,16,0,1,0,0,1991
229,229,1990,1991-02-10,La Bête,Eugene O'Neill Theatre,Original,13,1,0,0,0,0,0,0,0,0,25,15,1,0,0,1991
230,230,1990,1991-02-14,Mule Bone,Ethel Barrymore Theatre,Original,1,1,0,0,0,0,0,0,0,0,68,28,1,0,0,1991
231,231,1990,1991-02-20,Taking Steps,Circle in the Square Theatre,Original,0,0,0,0,0,0,0,0,0,0,78,22,1,0,0,1991
232,232,1990,1991-02-21,Lost in Yonkers,Richard Rodgers Theatre,Original,14,12,0,0,0,0,1,1,0,0,780,11,1,0,0,1991
233,233,1990,1991-02-28,The Speed of Darkness,Belasco Theatre,Original,5,0,0,0,0,0,0,0,0,0,36,16,1,0,0,1991
234,234,1990,1991-03-03,The Big Love,Plymouth Theatre,Original,2,1,0,0,0,0,0,0,0,0,41,11,1,0,0,1991
235,235,1990,1991-04-03,Penn & Teller: The Refrigerator Tour,Eugene O'Neill Theatre,Original,0,0,0,0,0,0,0,0,0,0,103,9,1,0,0,1991
236,236,1990,1991-04-04,Lucifer's Child,Music Box Theatre,Original,2,0,0,0,0,0,0,0,0,0,28,6,1,0,0,1991
237,237,1990,1991-04-08,I Hate Hamlet,Walter Kerr Theatre,Original,6,3,0,0,0,0,0,0,0,0,88,24,1,0,0,1991
238,238,1990,1991-04-11,Miss Saigon,Broadway Theatre,Musical Original,20,11,1,0,0,0,0,0,0,0,4092,19,0,1,0,1991
239,239,1990,1991-04-25,The Secret Garden,St. James Theatre,Musical Original,28,9,1,0,0,0,0,0,0,0,709,23,0,1,0,1991
240,240,1990,1991-04-29,Our Country's Good,Nederlander Theatre,Original,8,1,0,0,0,0,1,0,0,0,48,12,1,0,0,1991
241,241,1990,1991-05-01,The Will Rogers Follies,Palace Theatre,Original,20,10,1,1,0,0,0,0,0,0,981,33,1,0,0,1991
242,242,1991,1991-06-02,The 45th Annual Tony Awards - 1991,Minskoff Theatre,Original,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1991
243,243,1991,1991-06-23,The Odd Couple,Belasco Theatre,Comedy Revival,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1991
244,244,1991,1991-06-26,Getting Married,Circle in the Square Theatre,Revival,0,0,0,0,0,0,0,0,0,0,70,22,1,0,1,1991
245,245,1991,1991-10-09,On Borrowed Time,Circle in the Square Theatre,Revival,1,0,0,0,0,0,0,0,0,0,101,21,1,0,1,1991
246,246,1991,1991-10-20,André Heller's Wonderhouse,Broadhurst Theatre,Original,0,0,0,0,0,0,0,0,0,0,9,11,1,0,0,1991
247,247,1991,1991-10-24,Dancing at Lughnasa,Plymouth Theatre,Original,20,9,0,0,0,0,1,1,0,0,421,15,1,0,0,1991
248,248,1991,1991-10-27,The Homecoming,Criterion Center Stage Right,Drama Revival,1,1,0,0,0,0,0,0,0,0,49,23,1,0,1,1991
249,249,1991,1991-11-06,Moscow Circus - Cirk Valentin,Gershwin Theatre,Original,0,0,0,0,0,0,0,0,0,0,32,0,1,0,0,1991
250,250,1991,1991-11-07,Park Your Car in Harvard Yard,Music Box Theatre,Original,1,0,0,0,0,0,0,0,0,0,124,9,1,0,0,1991
251,251,1991,1991-11-26,Peter Pan,Minskoff Theatre,Revival,1,0,0,0,0,0,0,0,0,0,48,0,1,0,1,1991
252,252,1991,1991-12-05,Catskills on Broadway,Lunt-Fontanne Theatre,Original,1,1,0,0,0,0,0,0,0,0,453,19,1,0,0,1991
253,253,1991,1991-12-08,Nick & Nora,Marquis Theatre,Original,2,1,0,0,0,0,0,0,0,0,9,71,1,0,0,1991
254,254,1991,1991-12-10,The Crucible,Belasco Theatre,Play Revival,1,0,0,0,0,0,0,0,0,0,31,23,1,0,1,1991
255,255,1991,1991-12-19,A Christmas Carol,Eugene O'Neill Theatre,Original,1,1,0,0,0,0,0,0,0,0,14,2,1,0,0,1991
256,256,1991,1992-01-16,Two Shakespearean Actors,Cort Theatre,Original,9,1,0,0,0,0,1,0,0,0,29,33,1,0,0,1992
257,257,1991,1992-01-23,The Visit,Criterion Center Stage Right,Revival,5,1,0,0,0,0,0,0,0,0,45,26,1,0,1,1992
258,258,1991,1992-01-26,A Little Hotel on the Side,Belasco Theatre,Revival,0,0,0,0,0,0,0,0,0,0,41,15,1,0,1,1992
259,259,1991,1992-01-27,Crazy He Calls Me,Walter Kerr Theatre,Original,0,0,0,0,0,0,0,0,0,0,7,16,1,0,0,1992
260,260,1991,1992-02-13,The Most Happy Fella,Booth Theatre,Revival,16,3,0,0,0,0,0,0,0,0,229,23,1,0,1,1992
261,261,1991,1992-02-19,Crazy for You,Sam S. Shubert Theatre,Musical Original,23,10,1,1,0,0,0,0,0,0,1622,10,0,1,0,1992
262,262,1991,1992-02-20,Private Lives,Broadhurst Theatre,Comedy Revival,0,0,0,0,0,0,0,0,0,0,37,11,1,0,1,1992
263,263,1991,1992-02-26,Search and Destroy,Circle in the Square Theatre,Original,3,1,0,0,0,0,0,0,0,0,46,22,1,0,0,1992
264,264,1991,1992-03-17,Death and the Maiden,Brooks Atkinson Theatre,Original,3,1,0,0,0,0,0,0,0,0,159,33,1,0,0,1992
265,265,1991,1992-03-18,Four Baboons Adoring the Sun,Vivian Beaumont Theater,Original,8,1,0,0,0,0,1,0,0,0,38,26,1,0,0,1992
266,266,1991,1992-03-19,The Master Builder,Belasco Theatre,Revival,0,0,0,0,0,0,0,0,0,0,44,11,1,0,1,1992
267,267,1991,1992-03-22,Conversations with My Father,Royale Theatre,Play Original,6,2,0,0,0,0,0,0,0,0,402,30,1,0,0,1992
268,268,1991,1992-03-24,Jake's Women,Neil Simon Theatre,Original,4,2,0,0,0,0,0,0,0,0,245,14,1,0,0,1992
269,269,1991,1992-04-02,Hamlet,Criterion Center Stage Right,Drama Revival,0,0,0,0,0,0,0,0,0,0,45,26,1,0,1,1992
270,270,1991,1992-04-08,Five Guys Named Moe,Eugene O'Neill Theatre,Musical Original,3,0,1,0,0,0,0,0,0,0,445,19,0,1,0,1992
271,271,1991,1992-04-12,A Streetcar Named Desire,Ethel Barrymore Theatre,Revival,5,1,0,0,0,0,0,0,0,0,137,31,1,0,1,1992
272,272,1991,1992-04-13,Two Trains Running,Walter Kerr Theatre,Original,13,7,0,0,0,0,1,0,0,0,160,7,1,0,0,1992
273,273,1991,1992-04-14,Guys and Dolls,Martin Beck Theatre,Musical Revival,22,14,0,0,0,0,0,0,0,0,1143,33,0,1,1,1992
274,274,1991,1992-04-16,Metro,Minskoff Theatre,Original,1,0,0,0,0,0,0,0,0,0,13,24,1,0,0,1992
275,275,1991,1992-04-21,The High Rollers Social and Pleasure Club,Helen Hayes Theatre,Original,2,0,0,0,0,0,0,0,0,0,13,19,1,0,0,1992
276,276,1991,1992-04-23,Shimada,Broadhurst Theatre,Original,0,0,0,0,0,0,0,0,0,0,4,20,1,0,0,1992
277,277,1991,1992-04-24,Man of La Mancha,Marquis Theatre,Musical Revival,1,0,0,0,0,0,0,0,0,0,108,28,0,1,1,1992
278,278,1991,1992-04-26,Jelly's Last Jam,Virginia Theatre,Original,28,11,1,0,0,0,0,0,0,0,569,25,1,0,0,1992
279,279,1991,1992-04-27,A Small Family Business,Music Box Theatre,Original,3,0,0,0,0,0,0,0,0,0,48,30,1,0,0,1992
280,280,1991,1992-04-29,Falsettos,John Golden Theatre,Musical Original,10,3,1,0,0,0,0,0,0,0,486,23,0,1,0,1992
281,281,1992,1992-05-04,Mike Nichols and Elaine May: Together Again on Broadway,Brooks Atkinson Theatre,Original,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1992
282,282,1992,1992-05-31,The 46th Annual Tony Awards - 1992,Gershwin Theatre,Original,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1992
283,283,1992,1992-06-10,The Price,Criterion Center Stage Right,Play Revival,3,0,0,0,0,0,0,0,0,0,46,25,1,0,1,1992
284,284,1992,1992-06-24,Chinese Coffee,Circle in the Square Theatre,Revival,0,0,0,0,0,0,0,0,0,0,11,14,1,0,1,1992
285,285,1992,1992-06-28,Salome,Circle in the Square Theatre,Drama Revival,0,0,0,0,0,0,0,0,0,0,19,15,1,0,1,1992
286,286,1992,1992-08-13,The Real Inspector Hound,Criterion Center Stage Right,One Act Original,0,0,0,0,0,0,0,0,0,0,61,17,1,0,0,1992
287,287,1992,1992-08-13,The Fifteen Minute Hamlet,Criterion Center Stage Right,One Act Original,0,0,0,0,0,0,0,0,0,0,61,17,1,0,0,1992
288,288,1992,1992-08-13,The Real Inspector Hound and the Fifteen Minute Hamlet,Criterion Center Stage Right,One Act Original,0,0,0,0,0,0,0,0,0,0,61,17,1,0,0,1992
289,289,1992,1992-08-26,Anna Karenina,Circle in the Square Theatre,Original,5,0,0,0,0,0,0,0,0,0,46,18,1,0,0,1992
290,290,1992,1992-10-01,Oba Oba '93,Marquis Theatre,Original,0,0,0,0,0,0,0,0,0,0,22,24,1,0,0,1992
291,291,1992,1992-11-05,The Show Off,Criterion Center Stage Right,Revival,0,0,0,0,0,0,0,0,0,0,45,26,1,0,1,1992
292,292,1992,1992-11-08,Solitary Confinement,Nederlander Theatre,Original,0,0,0,0,0,0,0,0,0,0,25,15,1,0,0,1992
293,293,1992,1992-11-17,Gypsy Passion,Plymouth Theatre,Original,0,0,0,0,0,0,0,0,0,0,55,0,1,0,0,1992
294,294,1992,1992-11-19,3 from Brooklyn,Helen Hayes Theatre,Original,0,0,0,0,0,0,0,0,0,0,45,8,1,0,0,1992
295,295,1992,1992-11-23,Someone Who'll Watch Over Me,Booth Theatre,Original,6,3,0,0,0,0,1,0,0,0,232,5,1,0,0,1992
296,296,1992,1992-11-29,The Seagull,Lyceum Theatre,Play Revival,0,0,0,0,0,0,0,0,0,0,49,15,1,0,1,1992
297,297,1992,1992-12-10,My Favorite Year,Vivian Beaumont Theater,Original,8,3,0,0,0,0,0,0,0,0,36,45,1,0,0,1992
298,298,1992,1992-12-17,A Christmas Carol,Broadhurst Theatre,Revival,0,0,0,0,0,0,0,0,0,0,22,2,1,0,1,1992
299,299,1992,1992-12-28,Tommy Tune Tonite!,Gershwin Theatre,Original,0,0,0,0,0,0,0,0,0,0,10,4,1,0,0,1992
300,300,1992,1993-01-14,Anna Christie,Criterion Center Stage Right,Drama Revival,11,6,0,0,0,0,0,0,0,0,53,24,1,0,1,1993
301,301,1992,1993-01-19,The Boys Choir of Harlem and Friends,Richard Rodgers Theatre,Original,0,0,0,0,0,0,0,0,0,0,14,4,1,0,0,1993
302,302,1992,1993-01-31,Saint Joan,Lyceum Theatre,Play Revival,2,0,0,0,0,0,0,0,0,0,48,15,1,0,1,1993
303,303,1992,1993-02-25,Fool Moon,Richard Rodgers Theatre,Original,2,2,0,0,0,0,0,0,0,0,215,13,1,0,0,1993
304,304,1992,1993-03-04,The Goodbye Girl,Marquis Theatre,Musical Original,12,2,1,0,0,0,0,0,0,0,188,23,0,1,0,1993
305,305,1992,1993-03-18,The Sisters Rosensweig,Ethel Barrymore Theatre,Original,15,7,0,0,0,0,1,0,0,0,556,18,1,0,0,1993
306,306,1992,1993-03-24,The Song of Jacob Zulu,Plymouth Theatre,Original,9,1,0,0,0,0,1,0,0,0,53,9,1,0,0,1993
307,307,1992,1993-03-25,Candida,Criterion Center Stage Right,Revival,1,0,0,0,0,0,0,0,0,0,45,24,1,0,1,1993
308,308,1992,1993-03-30,Redwood Curtain,Brooks Atkinson Theatre,Original,6,1,0,0,0,0,0,0,0,0,40,11,1,0,0,1993
309,309,1992,1993-04-07,Raffi,Gershwin Theatre,Original,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,1993
310,310,1992,1993-04-11,Company,Vivian Beaumont Theater,Musical Revival,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1993
311,311,1992,1993-04-13,Three Men on a Horse,Lyceum Theatre,Revival,0,0,0,0,0,0,0,0,0,0,39,24,1,0,1,1993
312,312,1992,1993-04-18,Ain't Broadway Grand,Lunt-Fontanne Theatre,Original,3,0,0,0,0,0,0,0,0,0,25,27,1,0,0,1993
313,313,1992,1993-04-21,The Happy Journey to Trenton and Camden,Circle in the Square Theatre,One Act Original,0,0,0,0,0,0,0,0,0,0,30,14,1,0,0,1993
314,314,1992,1993-04-21,The Long Christmas Dinner,Circle in the Square Theatre,One Act Original,1,0,0,0,0,0,0,0,0,0,30,14,1,0,0,1993
315,315,1992,1993-04-21,"Wilder, Wilder, Wilder",Circle in the Square Theatre,One Act Original,1,0,0,0,0,0,0,0,0,0,30,14,1,0,0,1993
316,316,1992,1993-04-21,Pullman Car Hiawatha,Circle in the Square Theatre,One Act Original,0,0,0,0,0,0,0,0,0,0,30,14,1,0,0,1993
317,317,1992,1993-04-22,The Who's Tommy,St. James Theatre,Original,25,17,1,0,0,0,0,0,0,0,899,27,1,0,0,1993
318,318,1992,1993-04-25,Blood Brothers,Music Box Theatre,Musical Original,10,2,1,0,0,0,0,0,0,0,840,13,0,1,0,1993
319,319,1992,1993-04-26,Shakespeare for My Father,Helen Hayes Theatre,Original,2,0,0,0,0,0,0,0,0,0,266,8,1,0,0,1993
320,320,1992,1993-04-28,Tango Pasion,Longacre Theatre,Original,2,0,0,0,0,0,0,0,0,0,5,6,1,0,0,1993
321,321,1992,1993-05-03,Kiss of the Spider Woman,Broadhurst Theatre,Original,22,17,1,1,0,0,0,0,0,0,904,16,1,0,0,1993
322,322,1992,1993-05-04,Angels in America: Millennium Approaches,Walter Kerr Theatre,Play Original,24,15,0,0,0,0,1,1,0,0,367,21,1,0,0,1993
323,323,1993,1993-06-06,The 47th Annual Tony Awards - 1993,Gershwin Theatre,Original,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1993
324,324,1993,1993-06-08,Yanni,Gershwin Theatre,Original,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,1993
325,325,1993,1993-06-10,She Loves Me,Criterion Center Stage Right,Musical Revival,18,7,0,0,1,0,0,0,0,0,354,42,0,1,1,1993
326,326,1993,1993-06-21,Camelot,Gershwin Theatre,Revival,0,0,0,0,0,0,0,0,0,0,56,4,1,0,1,1993
327,327,1993,1993-08-01,In the Summer House,Vivian Beaumont Theater,Revival,3,0,0,0,0,0,0,0,0,0,25,28,1,0,1,1993
328,328,1993,1993-09-01,Black Comedy,Criterion Center Stage Right,One Act Revival,0,0,0,0,0,0,0,0,0,0,38,25,1,0,1,1993
329,329,1993,1993-09-01,White Liars & Black Comedy,Criterion Center Stage Right,Revue One Act Revival,1,0,0,0,0,0,0,0,0,0,38,25,0,1,1,1993
330,330,1993,1993-09-01,White Liars,Criterion Center Stage Right,One Act Revival,0,0,0,0,0,0,0,0,0,0,38,25,1,0,1,1993
331,331,1993,1993-10-12,Mixed Emotions,John Golden Theatre,Original,0,0,0,0,0,0,0,0,0,0,56,16,1,0,0,1993
332,332,1993,1993-10-19,Tony Bennett in Concert,Longacre Theatre,Original,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,1993
333,333,1993,1993-10-21,The Twilight of the Golds,Booth Theatre,Original,0,0,0,0,0,0,0,0,0,0,29,15,1,0,0,1993
334,334,1993,1993-10-24,Wonderful Tennessee,Plymouth Theatre,Original,0,0,0,0,0,0,0,0,0,0,9,20,1,0,0,1993
335,335,1993,1993-11-04,Timon of Athens,Lyceum Theatre,Original,6,0,0,0,0,0,0,0,1,0,39,16,1,0,0,1993
336,336,1993,1993-11-09,Jackson Browne,Nederlander Theatre,Original,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1993
337,337,1993,1993-11-10,Joseph and the Amazing Technicolor Dreamcoat,Minskoff Theatre,Revival,0,0,0,0,0,0,0,0,0,0,231,17,1,0,1,1993
338,338,1993,1993-11-14,The Kentucky Cycle,Royale Theatre,Original,4,0,0,0,0,0,1,0,0,0,33,15,1,0,0,1993
339,339,1993,1993-11-16,Any Given Day,Longacre Theatre,Original,0,0,0,0,0,0,0,0,0,0,32,16,1,0,0,1993
340,340,1993,1993-11-17,A Grand Night for Singing,Criterion Center Stage Right,Original,3,0,1,0,0,0,0,0,0,0,52,41,1,0,0,1993
341,341,1993,1993-11-21,Cyrano - The Musical,Neil Simon Theatre,Original,4,0,1,0,0,0,0,0,0,0,137,38,1,0,0,1993
342,342,1993,1993-11-22,Laughter on the 23rd Floor,Richard Rodgers Theatre,Original,0,0,0,0,0,0,0,0,0,0,320,24,1,0,0,1993
343,343,1993,1993-11-23,Angels in America: Perestroika,Walter Kerr Theatre,Play Original,15,8,0,0,0,0,1,1,0,0,216,26,1,0,0,1993
344,344,1993,1993-11-28,Gray's Anatomy,Vivian Beaumont Theater,Original,0,0,0,0,0,0,0,0,0,0,13,5,1,0,0,1993
345,345,1993,1993-11-29,Abe Lincoln in Illinois,Vivian Beaumont Theater,Play Drama Revival,6,1,0,0,0,0,0,0,1,0,40,27,1,0,1,1993
346,346,1993,1993-12-09,My Fair Lady,Virginia Theatre,Revival,3,0,0,0,0,0,0,0,0,0,165,16,1,0,1,1993
347,347,1993,1993-12-16,The Red Shoes,Gershwin Theatre,Original,3,1,0,0,0,0,0,0,0,0,5,51,1,0,0,1993
348,348,1993,1993-12-26,"Candles, Snow & Mistletoe",Palace Theatre,Original,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,1993
349,349,1993,1994-01-06,The Government Inspector,Lyceum Theatre,Revival,0,0,0,0,0,0,0,0,0,0,37,16,1,0,1,1994
350,350,1993,1994-01-06,The Inspector General,Lyceum Theatre,Revival,0,0,0,0,0,0,0,0,0,0,37,16,1,0,1,1994
351,351,1993,1994-01-27,No Man's Land,Criterion Center Stage Right,Play Revival,2,0,0,0,0,0,0,0,0,0,61,22,1,0,1,1994
352,352,1993,1994-03-03,Damn Yankees,Marquis Theatre,Revival,9,4,0,0,1,0,0,0,0,0,533,18,1,0,1,1994
353,353,1993,1994-03-17,A Little More Magic,Belasco Theatre,Original,0,0,0,0,0,0,0,0,0,0,19,3,1,0,0,1994
354,354,1993,1994-03-20,The Flowering Peach,Lyceum Theatre,Revival,0,0,0,0,0,0,0,0,0,0,41,14,1,0,1,1994
355,355,1993,1994-03-24,Carousel,Vivian Beaumont Theater,Musical Revival,18,14,0,0,1,1,0,0,0,0,337,38,0,1,1,1994
356,356,1993,1994-04-05,Jackie Mason: Politically Incorrect,John Golden Theatre,Original,0,0,0,0,0,0,0,0,0,0,348,13,1,0,0,1994
357,357,1993,1994-04-07,Medea,Longacre Theatre,Revival,9,2,0,0,0,0,0,0,1,0,83,9,1,0,1,1994
358,358,1993,1994-04-17,"Twilight: Los Angeles, 1992",Cort Theatre,Original,8,4,0,0,0,0,1,0,0,0,72,7,1,0,0,1994
359,359,1993,1994-04-18,Beauty and the Beast,Palace Theatre,Original,22,2,1,0,0,0,0,0,0,0,5461,46,1,0,0,1994
360,360,1993,1994-04-21,Picnic,Criterion Center Stage Right,Play Revival,3,0,0,0,0,0,0,0,0,0,45,26,1,0,1,1994
361,361,1993,1994-04-24,Broken Glass,Booth Theatre,Original,2,0,0,0,0,0,1,0,0,0,73,15,1,0,0,1994
362,362,1993,1994-04-27,An Inspector Calls,Royale Theatre,Play Drama Revival,16,14,0,0,0,0,0,0,1,1,454,13,1,0,1,1994
363,363,1993,1994-05-01,The Rise and Fall of Little Voice,Neil Simon Theatre,Original,1,1,0,0,0,0,0,0,0,0,9,19,1,0,0,1994
364,364,1993,1994-05-05,Sally Marr...and Her Escorts,Helen Hayes Theatre,Original,2,0,0,0,0,0,0,0,0,0,50,27,1,0,0,1994
365,365,1993,1994-05-09,Passion,Plymouth Theatre,Concert Benefit Special Musical Original,23,11,1,1,0,0,0,0,0,0,280,52,0,1,0,1994
366,366,1993,1994-05-10,The Best Little Whorehouse Goes Public,Lunt-Fontanne Theatre,Original,4,0,0,0,0,0,0,0,0,0,16,28,1,0,0,1994
367,367,1993,1994-05-11,Grease,Eugene O'Neill Theatre,Musical Comedy Revival,5,0,0,0,1,0,0,0,0,0,1505,20,0,1,1,1994
368,368,1994,1994-05-15,Sunday in the Park with George,St. James Theatre,Musical Revival,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1994
369,369,1994,1994-06-05,Gray's Anatomy,Vivian Beaumont Theater,Original,1,0,0,0,0,0,0,0,0,0,8,0,1,0,0,1994
370,370,1994,1994-06-12,The 48th Annual Tony Awards - 1994,Gershwin Theatre,Original,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1994
371,371,1994,1994-06-22,Ian McKellen: A Knight Out at the Lyceum,Lyceum Theatre,Original,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,1994
372,372,1994,1994-07-10,Hedda Gabler,Criterion Center Stage Right,Revival,0,0,0,0,0,0,0,0,0,0,33,37,1,0,1,1994
373,373,1994,1994-09-08,"Philadelphia, Here I Come!",Criterion Center Stage Right,Play Revival,0,0,0,0,0,0,0,0,0,0,52,25,1,0,1,1994
374,374,1994,1994-10-02,Show Boat,Gershwin Theatre,Revival,24,16,0,0,1,1,0,0,0,0,947,12,1,0,1,1994
375,375,1994,1994-11-02,Nanci Griffith on Broadway,Richard Rodgers Theatre,Original,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,1994
376,376,1994,1994-11-14,Basia on Broadway,Neil Simon Theatre,Original,0,0,0,0,0,0,0,0,0,0,27,0,1,0,0,1994
377,377,1994,1994-11-15,The Glass Menagerie,Criterion Center Stage Right,Drama Revival,3,2,0,0,0,0,0,0,0,0,57,19,1,0,1,1994
378,378,1994,1994-11-17,Sunset Boulevard,Minskoff Theatre,Musical Original,17,10,1,1,0,0,0,0,0,0,977,17,0,1,0,1994
379,379,1994,1994-11-20,The Shadow Box,Circle in the Square Theatre,Revival,1,0,0,0,0,0,0,0,0,0,49,19,1,0,1,1994
380,380,1994,1994-11-20,"The Flying Karamazov Brothers ""Do the Impossible""",Helen Hayes Theatre,Original,0,0,0,0,0,0,0,0,0,0,50,7,1,0,0,1994
381,381,1994,1994-12-06,Lamb Chop on Broadway,Richard Rodgers Theatre,Original,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,1994
